year,departamento,grupo110,ndefun_sinadef,ndefun_inei,diferencia,pct_diferencia,ratio
2023,TUMBES,Las demás causas externas,4,26,22,84.61538461538461,0.15384615384615385
2023,TUMBES,Lesiones de intención no determinada,13,4,-9,-225.0,3.25
2023,TUMBES,Leucemia,2,17,15,88.23529411764706,0.11764705882352941
2023,TUMBES,"Malformaciones congénitas, deformidades y anomalías cromosomicas",5,12,7,58.333333333333336,0.4166666666666667
2023,TUMBES,Neoplasia maligna de colon y de la unión rectosigmoidea,5,18,13,72.22222222222221,0.2777777777777778
2023,TUMBES,Neoplasia maligna de estómago,9,35,26,74.28571428571429,0.2571428571428571
2023,TUMBES,Neoplasia maligna de higado y vias biliares,10,20,10,50.0,0.5
2023,TUMBES,Neoplasia maligna de la glandula tiroides y de otras glandulas endocrinas,2,4,2,50.0,0.5
2023,TUMBES,Neoplasia maligna de la mama,6,16,10,62.5,0.375
2023,TUMBES,Neoplasia maligna de la piel,4,5,1,20.0,0.8
2023,TUMBES,Neoplasia maligna de la próstata,21,42,21,50.0,0.5
2023,TUMBES,"Neoplasia maligna de la tráquea, los bronquios y el pulmón",3,13,10,76.92307692307693,0.23076923076923078
2023,TUMBES,"Neoplasia maligna de los huesos, cartilagos y tejido conjuntivo",1,5,4,80.0,0.2
2023,TUMBES,"Neoplasia maligna de los órganos digestivos y del peritoneo, excepto estomago",3,8,5,62.5,0.375
2023,TUMBES,Neoplasia maligna de los órganos genitourinarios,7,20,13,65.0,0.35
2023,TUMBES,"Neoplasia maligna de los órganos respiratorios e intratorácicos, excepto traquea y pulmon",3,7,4,57.14285714285714,0.42857142857142855
2023,TUMBES,"Neoplasia maligna de ojo, encefalo y de otras partes del sistema nervioso",4,17,13,76.47058823529412,0.23529411764705882
2023,TUMBES,Neoplasia maligna de pancreas,2,6,4,66.66666666666666,0.3333333333333333
2023,TUMBES,"Neoplasia maligna de sitios mal definidos, de comportamiento incierto y los no especificados",9,13,4,30.76923076923077,0.6923076923076923
2023,TUMBES,"Neoplasia maligna de tejido linfático, de otros órganos hematopoyeticos",1,7,6,85.71428571428571,0.14285714285714285
2023,TUMBES,Neoplasia maligna del cuello del útero,4,10,6,60.0,0.4
2023,TUMBES,"Neoplasia maligna del labio, de la cavidad bucal y de la faringe",2,4,2,50.0,0.5
2023,TUMBES,"Neoplasia maligna del útero, parte no especificada",2,3,1,33.33333333333333,0.6666666666666666
2023,TUMBES,Neoplasia maligna secundaria (metastasis),3,0,-3,,
2023,TUMBES,Otras enfermedades del sistema circulatorio,16,2,-14,-700.0,8.0
2023,TUMBES,"Otras enfermedades del sistema nervioso, excepto meningitis",2,6,4,66.66666666666666,0.3333333333333333
2023,TUMBES,Otras enfermedades del sistema respiratorio,1,0,-1,,
2023,TUMBES,Otras enfermedades infecciosas y parasitarias,2,1,-1,-100.0,2.0
2023,TUMBES,Paro cardiaco,9,5,-4,-80.0,1.8
2023,TUMBES,Resto de las demas enfermedades,268,7,-261,-3728.5714285714284,38.285714285714285
2023,TUMBES,"Retardo del crecimiento fetal, desnutrición fetal, gestación",12,21,9,42.857142857142854,0.5714285714285714
2023,TUMBES,"Septicemia, excepto neonatal",12,27,15,55.55555555555556,0.4444444444444444
2023,TUMBES,Suicidios (lesiones autoinfligidas intencionalmente),6,10,4,40.0,0.6
2023,TUMBES,"Trastornos de la glandula tiroides, endocrinas y otras metabolicas",13,8,-5,-62.5,1.625
2023,TUMBES,"Trastornos de la vesícula biliar, vias biliares y del pancreas",6,8,2,25.0,0.75
2023,TUMBES,Trastornos mentales y del comportamiento,8,0,-8,,
2023,TUMBES,Trastornos respiratorios específicos del periodo perinatal,4,6,2,33.33333333333333,0.6666666666666666
2023,TUMBES,Tuberculosis,8,14,6,42.857142857142854,0.5714285714285714
2023,UCAYALI,Accidentes de transporte terrestre,30,75,45,60.0,0.4
2023,UCAYALI,Accidentes por otro tipo de transporte,5,8,3,37.5,0.625
2023,UCAYALI,Accidentes que obstruyen la respiración,1,44,43,97.72727272727273,0.022727272727272728
2023,UCAYALI,"Anemias hemoliticas, aplasticas y otras anemias",21,23,2,8.695652173913043,0.9130434782608695
2023,UCAYALI,"Apendicitis, hernia de la cavidad abdominal y obstrucción intestinal",5,11,6,54.54545454545454,0.45454545454545453
2023,UCAYALI,Arteriosclerosis,1,0,-1,,
2023,UCAYALI,Ciertas enfermedades transmitidas por vectores y rabia,3,10,7,70.0,0.3
2023,UCAYALI,Cirrosis y ciertas otras enfermedades crónicas del hígado,24,68,44,64.70588235294117,0.35294117647058826
2023,UCAYALI,Defectos de la coagulación en organos hematopoyeticos y trastornos que afectan al mecanismo de la inmunidad,1,0,-1,,
2023,UCAYALI,Deficiencias nutricionales y anemias nutricionales,61,62,1,1.6129032258064515,0.9838709677419355
2023,UCAYALI,Degeneracion de sistemas multiples,1,0,-1,,
2023,UCAYALI,Diabetes mellitus,77,221,144,65.15837104072398,0.34841628959276016
2023,UCAYALI,Edema Pulmonar,4,6,2,33.33333333333333,0.6666666666666666
2023,UCAYALI,Edema cerebral,2,5,3,60.0,0.4
2023,UCAYALI,"Embolia, trombosis arteriales y otros trastornos arteriales o arteriolares",4,8,4,50.0,0.5
2023,UCAYALI,Encefalitis viral,1,4,3,75.0,0.25
2023,UCAYALI,"Encefalitis, mielitis y encefalomielitis",1,6,5,83.33333333333334,0.16666666666666666
2023,UCAYALI,"Enfermedad cardiopulmonar, enfermedades de la circulación pulmonar",3,24,21,87.5,0.125
2023,UCAYALI,Enfermedad de Alzheimer,1,3,2,66.66666666666666,0.3333333333333333
2023,UCAYALI,Enfermedad por el VIH (SIDA),22,54,32,59.25925925925925,0.4074074074074074
2023,UCAYALI,Enfermedad pulmonar intersticial,15,73,58,79.45205479452055,0.2054794520547945
2023,UCAYALI,Enfermedad pulmonar obstructiva cronica (EPOC),8,11,3,27.27272727272727,0.7272727272727273
2023,UCAYALI,Enfermedades cerebrovasculares,36,95,59,62.10526315789474,0.37894736842105264
2023,UCAYALI,Enfermedades de la piel,4,5,1,20.0,0.8
2023,UCAYALI,"Enfermedades del esofago, estomago y del duodeno",5,9,4,44.44444444444444,0.5555555555555556
2023,UCAYALI,"Enfermedades del peritoneo, peritonitis y otros",2,1,-1,-100.0,2.0
2023,UCAYALI,Enfermedades del pulmon debidas a agentes externos,9,0,-9,,
2023,UCAYALI,Enfermedades del sistema urinario,7,22,15,68.18181818181817,0.3181818181818182
2023,UCAYALI,Enfermedades hipertensivas,41,38,-3,-7.894736842105263,1.0789473684210527
2023,UCAYALI,Enfermedades infecciosas intestinales,2,11,9,81.81818181818183,0.18181818181818182
2023,UCAYALI,Enfermedades isquémicas del corazón,16,43,27,62.7906976744186,0.37209302325581395
2023,UCAYALI,Epilepsia y estado de mal epileptico,4,3,-1,-33.33333333333333,1.3333333333333333
2023,UCAYALI,"Eventos relacionados al embarazo, parto y puerperio",1,6,5,83.33333333333334,0.16666666666666666
2023,UCAYALI,Feto y recién nacido afectados por complicaciones obstétrica,1,4,3,75.0,0.25
2023,UCAYALI,Fiebre reumática aguda y enfermedades cardíacas reumáticas cronicas,3,2,-1,-50.0,1.5
2023,UCAYALI,"Hemorragia gastrointestinal (hematemesis, melena y las no especificadas)",6,12,6,50.0,0.5
2023,UCAYALI,Hepatitis B,1,0,-1,,
2023,UCAYALI,Hiperplasia de próstata,1,3,2,66.66666666666666,0.3333333333333333
2023,UCAYALI,Homicidios (agresiones infligidas por otra persona),39,58,19,32.758620689655174,0.6724137931034483
2023,UCAYALI,Infecciones especificas del periodo perinatal,2,7,5,71.42857142857143,0.2857142857142857
2023,UCAYALI,Infecciones respiratorias agudas altas,1,0,-1,,
2023,UCAYALI,Infecciones respiratorias agudas bajas,127,338,211,62.42603550295858,0.3757396449704142
2023,UCAYALI,Insuficiencia cardíaca,13,31,18,58.06451612903226,0.41935483870967744
2023,UCAYALI,"Insuficiencia renal, incluye la aguda, cronica y la no especificadas",58,94,36,38.297872340425535,0.6170212765957447
2023,UCAYALI,Insuficiencia respiratoria,156,34,-122,-358.8235294117647,4.588235294117647
2023,UCAYALI,Las demás causas externas,16,58,42,72.41379310344827,0.27586206896551724
2023,UCAYALI,Lesiones de intención no determinada,9,18,9,50.0,0.5
2023,UCAYALI,Leucemia,4,17,13,76.47058823529412,0.23529411764705882
2023,UCAYALI,"Malformaciones congénitas, deformidades y anomalías cromosomicas",2,35,33,94.28571428571428,0.05714285714285714
2023,UCAYALI,Meningitis,1,2,1,50.0,0.5
2023,UCAYALI,Neoplasia maligna de colon y de la unión rectosigmoidea,7,19,12,63.1578947368421,0.3684210526315789
2023,UCAYALI,Neoplasia maligna de estómago,9,65,56,86.15384615384616,0.13846153846153847
2023,UCAYALI,Neoplasia maligna de higado y vias biliares,9,46,37,80.43478260869566,0.1956521739130435
2023,UCAYALI,Neoplasia maligna de la glandula tiroides y de otras glandulas endocrinas,1,11,10,90.9090909090909,0.09090909090909091
2023,UCAYALI,Neoplasia maligna de la piel,7,10,3,30.0,0.7
2023,UCAYALI,Neoplasia maligna de la próstata,8,30,22,73.33333333333333,0.26666666666666666
2023,UCAYALI,"Neoplasia maligna de la tráquea, los bronquios y el pulmón",2,16,14,87.5,0.125
2023,UCAYALI,"Neoplasia maligna de los huesos, cartilagos y tejido conjuntivo",2,11,9,81.81818181818183,0.18181818181818182
2023,UCAYALI,"Neoplasia maligna de los órganos digestivos y del peritoneo, excepto estomago",1,8,7,87.5,0.125
2023,UCAYALI,Neoplasia maligna de los órganos genitourinarios,4,22,18,81.81818181818183,0.18181818181818182
2023,UCAYALI,"Neoplasia maligna de los órganos respiratorios e intratorácicos, excepto traquea y pulmon",3,8,5,62.5,0.375
2023,UCAYALI,"Neoplasia maligna de ojo, encefalo y de otras partes del sistema nervioso",3,12,9,75.0,0.25
2023,UCAYALI,Neoplasia maligna de pancreas,2,4,2,50.0,0.5
2023,UCAYALI,"Neoplasia maligna de sitios mal definidos, de comportamiento incierto y los no especificados",25,20,-5,-25.0,1.25
2023,UCAYALI,"Neoplasia maligna de tejido linfático, de otros órganos hematopoyeticos",3,18,15,83.33333333333334,0.16666666666666666
2023,UCAYALI,Neoplasia maligna del cuello del útero,8,44,36,81.81818181818183,0.18181818181818182
2023,UCAYALI,Neoplasia maligna del cuerpo del útero,2,10,8,80.0,0.2
2023,UCAYALI,"Neoplasia maligna del útero, parte no especificada",2,18,16,88.88888888888889,0.1111111111111111
2023,UCAYALI,Neoplasia maligna secundaria (metastasis),1,0,-1,,
2023,UCAYALI,Neoplasias benignas,3,3,0,0.0,1.0
2023,UCAYALI,Otras ciertas afecciones originadas en el periodo perinatal,1,0,-1,,
2023,UCAYALI,Otras enfermedades del sistema circulatorio,13,2,-11,-550.0,6.5
2023,UCAYALI,"Otras enfermedades del sistema nervioso, excepto meningitis",3,11,8,72.72727272727273,0.2727272727272727
2023,UCAYALI,Otras enfermedades del sistema respiratorio,4,1,-3,-300.0,4.0
2023,UCAYALI,Otras enfermedades infecciosas y parasitarias,7,12,5,41.66666666666667,0.5833333333333334
2023,UCAYALI,Paro cardiaco,17,21,4,19.047619047619047,0.8095238095238095
2023,UCAYALI,Resto de las demas enfermedades,99,25,-74,-296.0,3.96
2023,UCAYALI,"Retardo del crecimiento fetal, desnutrición fetal, gestación",3,23,20,86.95652173913044,0.13043478260869565
2023,UCAYALI,"Septicemia, excepto neonatal",245,281,36,12.811387900355871,0.8718861209964412
2023,UCAYALI,Suicidios (lesiones autoinfligidas intencionalmente),16,24,8,33.33333333333333,0.6666666666666666
2023,UCAYALI,"Trastornos de la glandula tiroides, endocrinas y otras metabolicas",10,8,-2,-25.0,1.25
2023,UCAYALI,"Trastornos de la vesícula biliar, vias biliares y del pancreas",1,7,6,85.71428571428571,0.14285714285714285
2023,UCAYALI,Trastornos hemorragicos y hematologicos del feto y del recien nacido,1,0,-1,,
2023,UCAYALI,Trastornos mentales y del comportamiento,2,0,-2,,
2023,UCAYALI,Trastornos respiratorios específicos del periodo perinatal,1,12,11,91.66666666666666,0.08333333333333333
2023,UCAYALI,Tuberculosis,37,121,84,69.42148760330579,0.30578512396694213
2024,AMAZONAS,Accidentes de transporte terrestre,8,24,16,66.66666666666666,0.3333333333333333
2024,AMAZONAS,Accidentes por Ahogamiento y sumersión,4,14,10,71.42857142857143,0.2857142857142857
2024,AMAZONAS,Accidentes por fuerzas mecanicas (inanimadas y animadas),1,4,3,75.0,0.25
2024,AMAZONAS,Accidentes que obstruyen la respiración,1,15,14,93.33333333333333,0.06666666666666667
2024,AMAZONAS,"Anemias hemoliticas, aplasticas y otras anemias",8,7,-1,-14.285714285714285,1.1428571428571428
2024,AMAZONAS,Aneurimas,2,4,2,50.0,0.5
2024,AMAZONAS,"Apendicitis, hernia de la cavidad abdominal y obstrucción intestinal",7,16,9,56.25,0.4375
2024,AMAZONAS,Asma,1,3,2,66.66666666666666,0.3333333333333333
2024,AMAZONAS,Ciertas enfermedades transmitidas por vectores y rabia,1,4,3,75.0,0.25
2024,AMAZONAS,Cirrosis y ciertas otras enfermedades crónicas del hígado,33,105,72,68.57142857142857,0.3142857142857143
2024,AMAZONAS,Defectos de la coagulación en organos hematopoyeticos y trastornos que afectan al mecanismo de la inmunidad,1,4,3,75.0,0.25
2024,AMAZONAS,Deficiencias nutricionales y anemias nutricionales,6,6,0,0.0,1.0
2024,AMAZONAS,Degeneracion de sistemas multiples,1,0,-1,,
2024,AMAZONAS,Diabetes mellitus,38,72,34,47.22222222222222,0.5277777777777778
2024,AMAZONAS,Edema Pulmonar,4,3,-1,-33.33333333333333,1.3333333333333333
2024,AMAZONAS,Edema cerebral,8,21,13,61.904761904761905,0.38095238095238093
2024,AMAZONAS,"Embolia, trombosis arteriales y otros trastornos arteriales o arteriolares",4,4,0,0.0,1.0
2024,AMAZONAS,"Enfermedad cardiopulmonar, enfermedades de la circulación pulmonar",2,40,38,95.0,0.05
2024,AMAZONAS,Enfermedad de Alzheimer,4,2,-2,-100.0,2.0
2024,AMAZONAS,Enfermedad del parkinson,2,6,4,66.66666666666666,0.3333333333333333
2024,AMAZONAS,Enfermedad por el VIH (SIDA),9,38,29,76.31578947368422,0.23684210526315788
2024,AMAZONAS,Enfermedad pulmonar intersticial,16,64,48,75.0,0.25
2024,AMAZONAS,Enfermedad pulmonar obstructiva cronica (EPOC),9,17,8,47.05882352941176,0.5294117647058824
2024,AMAZONAS,Enfermedades cerebrovasculares,47,175,128,73.14285714285714,0.26857142857142857
2024,AMAZONAS,Enfermedades de la piel,4,6,2,33.33333333333333,0.6666666666666666
2024,AMAZONAS,"Enfermedades del esofago, estomago y del duodeno",8,18,10,55.55555555555556,0.4444444444444444
2024,AMAZONAS,"Enfermedades del peritoneo, peritonitis y otros",2,10,8,80.0,0.2
2024,AMAZONAS,Enfermedades del pulmon debidas a agentes externos,8,1,-7,-700.0,8.0
2024,AMAZONAS,Enfermedades del sistema urinario,10,18,8,44.44444444444444,0.5555555555555556
2024,AMAZONAS,Enfermedades hipertensivas,99,68,-31,-45.588235294117645,1.4558823529411764
2024,AMAZONAS,Enfermedades infecciosas intestinales,1,2,1,50.0,0.5
2024,AMAZONAS,Enfermedades isquémicas del corazón,76,194,118,60.824742268041234,0.3917525773195876
2024,AMAZONAS,Epilepsia y estado de mal epileptico,4,20,16,80.0,0.2
2024,AMAZONAS,"Eventos relacionados al embarazo, parto y puerperio",1,12,11,91.66666666666666,0.08333333333333333
2024,AMAZONAS,"Exposición al humo, fuego y llamas",1,4,3,75.0,0.25
2024,AMAZONAS,Feto y recién nacido afectados por complicaciones obstétrica,1,1,0,0.0,1.0
2024,AMAZONAS,"Hemorragia gastrointestinal (hematemesis, melena y las no especificadas)",3,6,3,50.0,0.5
2024,AMAZONAS,Hiperplasia de próstata,2,0,-2,,
2024,AMAZONAS,Homicidios (agresiones infligidas por otra persona),7,22,15,68.18181818181817,0.3181818181818182
2024,AMAZONAS,Infecciones especificas del periodo perinatal,2,11,9,81.81818181818183,0.18181818181818182
2024,AMAZONAS,Infecciones respiratorias agudas bajas,63,200,137,68.5,0.315
2024,AMAZONAS,Insuficiencia cardíaca,23,29,6,20.689655172413794,0.7931034482758621
2024,AMAZONAS,"Insuficiencia renal, incluye la aguda, cronica y la no especificadas",36,67,31,46.26865671641791,0.5373134328358209
2024,AMAZONAS,Insuficiencia respiratoria,39,27,-12,-44.44444444444444,1.4444444444444444
2024,AMAZONAS,Las demás causas externas,9,125,116,92.80000000000001,0.072
2024,AMAZONAS,Lesiones de intención no determinada,16,3,-13,-433.3333333333333,5.333333333333333
2024,AMAZONAS,Leucemia,4,17,13,76.47058823529412,0.23529411764705882
2024,AMAZONAS,"Malformaciones congénitas, deformidades y anomalías cromosomicas",15,38,23,60.526315789473685,0.39473684210526316
2024,AMAZONAS,Meningitis,2,7,5,71.42857142857143,0.2857142857142857
2024,AMAZONAS,Neoplasia maligna de colon y de la unión rectosigmoidea,11,26,15,57.692307692307686,0.4230769230769231
2024,AMAZONAS,Neoplasia maligna de estómago,29,76,47,61.8421052631579,0.3815789473684211
2024,AMAZONAS,Neoplasia maligna de higado y vias biliares,17,54,37,68.51851851851852,0.3148148148148148
2024,AMAZONAS,Neoplasia maligna de la glandula tiroides y de otras glandulas endocrinas,3,9,6,66.66666666666666,0.3333333333333333
2024,AMAZONAS,Neoplasia maligna de la mama,5,8,3,37.5,0.625
2024,AMAZONAS,Neoplasia maligna de la piel,7,23,16,69.56521739130434,0.30434782608695654
2024,AMAZONAS,Neoplasia maligna de la próstata,14,34,20,58.82352941176471,0.4117647058823529
2024,AMAZONAS,"Neoplasia maligna de la tráquea, los bronquios y el pulmón",5,29,24,82.75862068965517,0.1724137931034483
2024,AMAZONAS,"Neoplasia maligna de los huesos, cartilagos y tejido conjuntivo",2,11,9,81.81818181818183,0.18181818181818182
2024,AMAZONAS,"Neoplasia maligna de los órganos digestivos y del peritoneo, excepto estomago",2,16,14,87.5,0.125
2024,AMAZONAS,Neoplasia maligna de los órganos genitourinarios,11,38,27,71.05263157894737,0.2894736842105263
2024,AMAZONAS,"Neoplasia maligna de ojo, encefalo y de otras partes del sistema nervioso",6,33,27,81.81818181818183,0.18181818181818182
2024,AMAZONAS,Neoplasia maligna de pancreas,5,22,17,77.27272727272727,0.22727272727272727
2024,AMAZONAS,"Neoplasia maligna de sitios mal definidos, de comportamiento incierto y los no especificados",19,6,-13,-216.66666666666666,3.1666666666666665
2024,AMAZONAS,"Neoplasia maligna de tejido linfático, de otros órganos hematopoyeticos",1,15,14,93.33333333333333,0.06666666666666667
2024,AMAZONAS,Neoplasia maligna del cuello del útero,9,30,21,70.0,0.3
2024,AMAZONAS,Neoplasia maligna del cuerpo del útero,2,3,1,33.33333333333333,0.6666666666666666
2024,AMAZONAS,"Neoplasia maligna del labio, de la cavidad bucal y de la faringe",3,5,2,40.0,0.6
2024,AMAZONAS,"Neoplasia maligna del útero, parte no especificada",3,10,7,70.0,0.3
2024,AMAZONAS,Neoplasia maligna secundaria (metastasis),5,0,-5,,
2024,AMAZONAS,Neoplasias benignas,1,3,2,66.66666666666666,0.3333333333333333
2024,AMAZONAS,Otras enfermedades del sistema circulatorio,20,5,-15,-300.0,4.0
2024,AMAZONAS,"Otras enfermedades del sistema nervioso, excepto meningitis",2,12,10,83.33333333333334,0.16666666666666666
2024,AMAZONAS,Otras enfermedades infecciosas y parasitarias,3,7,4,57.14285714285714,0.42857142857142855
2024,AMAZONAS,Paro cardiaco,15,4,-11,-275.0,3.75
2024,AMAZONAS,Resto de las demas enfermedades,191,13,-178,-1369.230769230769,14.692307692307692
2024,AMAZONAS,"Retardo del crecimiento fetal, desnutrición fetal, gestación",7,9,2,22.22222222222222,0.7777777777777778
2024,AMAZONAS,"Septicemia, excepto neonatal",26,62,36,58.06451612903226,0.41935483870967744
2024,AMAZONAS,Suicidios (lesiones autoinfligidas intencionalmente),3,10,7,70.0,0.3
2024,AMAZONAS,"Trastornos de la glandula tiroides, endocrinas y otras metabolicas",11,9,-2,-22.22222222222222,1.2222222222222223
2024,AMAZONAS,"Trastornos de la vesícula biliar, vias biliares y del pancreas",5,12,7,58.333333333333336,0.4166666666666667
2024,AMAZONAS,Trastornos hemorragicos y hematologicos del feto y del recien nacido,1,4,3,75.0,0.25
2024,AMAZONAS,Trastornos mentales y del comportamiento,11,12,1,8.333333333333332,0.9166666666666666
2024,AMAZONAS,Trastornos respiratorios específicos del periodo perinatal,8,34,26,76.47058823529412,0.23529411764705882
2024,AMAZONAS,Tuberculosis,15,29,14,48.275862068965516,0.5172413793103449
2024,ANCASH,Accidentes de transporte terrestre,106,181,75,41.43646408839779,0.585635359116022
2024,ANCASH,Accidentes por Ahogamiento y sumersión,2,42,40,95.23809523809523,0.047619047619047616
2024,ANCASH,Accidentes por disparo de arma de fuego,1,2,1,50.0,0.5
2024,ANCASH,Accidentes por otro tipo de transporte,2,4,2,50.0,0.5
2024,ANCASH,Accidentes que obstruyen la respiración,3,98,95,96.93877551020408,0.030612244897959183
2024,ANCASH,Afecciones de la pleura,7,21,14,66.66666666666666,0.3333333333333333
2024,ANCASH,"Anemias hemoliticas, aplasticas y otras anemias",30,13,-17,-130.76923076923077,2.3076923076923075
2024,ANCASH,Aneurimas,4,8,4,50.0,0.5
2024,ANCASH,"Apendicitis, hernia de la cavidad abdominal y obstrucción intestinal",37,73,36,49.31506849315068,0.5068493150684932
2024,ANCASH,Asma,2,25,23,92.0,0.08
2024,ANCASH,Caídas,1,8,7,87.5,0.125
2024,ANCASH,Ciertas enfermedades transmitidas por vectores y rabia,12,27,15,55.55555555555556,0.4444444444444444
2024,ANCASH,Cirrosis y ciertas otras enfermedades crónicas del hígado,161,335,174,51.94029850746269,0.48059701492537316
2024,ANCASH,Covid-19,3,2,-1,-50.0,1.5
2024,ANCASH,Defectos de la coagulación en organos hematopoyeticos y trastornos que afectan al mecanismo de la inmunidad,9,24,15,62.5,0.375
2024,ANCASH,Deficiencias nutricionales y anemias nutricionales,88,42,-46,-109.52380952380953,2.0952380952380953
2024,ANCASH,Degeneracion de sistemas multiples,2,0,-2,,
2024,ANCASH,Diabetes mellitus,172,303,131,43.23432343234324,0.5676567656765676
2024,ANCASH,Edema Pulmonar,11,19,8,42.10526315789473,0.5789473684210527
2024,ANCASH,Edema cerebral,18,35,17,48.57142857142857,0.5142857142857142
2024,ANCASH,"Embolia, trombosis arteriales y otros trastornos arteriales o arteriolares",10,9,-1,-11.11111111111111,1.1111111111111112
2024,ANCASH,Encefalitis viral,2,3,1,33.33333333333333,0.6666666666666666
2024,ANCASH,"Encefalitis, mielitis y encefalomielitis",2,5,3,60.0,0.4
2024,ANCASH,"Enfermedad cardiopulmonar, enfermedades de la circulación pulmonar",8,106,98,92.45283018867924,0.07547169811320754
2024,ANCASH,Enfermedad de Alzheimer,14,37,23,62.16216216216216,0.3783783783783784
2024,ANCASH,Enfermedad del parkinson,29,39,10,25.64102564102564,0.7435897435897436
2024,ANCASH,Enfermedad por el VIH (SIDA),14,35,21,60.0,0.4
2024,ANCASH,Enfermedad pulmonar intersticial,177,555,378,68.10810810810811,0.31891891891891894
2024,ANCASH,Enfermedad pulmonar obstructiva cronica (EPOC),22,34,12,35.294117647058826,0.6470588235294118
2024,ANCASH,Enfermedades cerebrovasculares,180,449,269,59.910913140311806,0.40089086859688194
2024,ANCASH,Enfermedades de la piel,23,51,28,54.90196078431373,0.45098039215686275
2024,ANCASH,"Enfermedades del esofago, estomago y del duodeno",66,71,5,7.042253521126761,0.9295774647887324
2024,ANCASH,"Enfermedades del peritoneo, peritonitis y otros",19,47,28,59.57446808510638,0.40425531914893614
2024,ANCASH,Enfermedades del pulmon debidas a agentes externos,104,7,-97,-1385.7142857142858,14.857142857142858
2024,ANCASH,Enfermedades del sistema urinario,25,79,54,68.35443037974683,0.31645569620253167
2024,ANCASH,Enfermedades hipertensivas,251,108,-143,-132.40740740740742,2.324074074074074
2024,ANCASH,Enfermedades infecciosas intestinales,12,32,20,62.5,0.375
2024,ANCASH,Enfermedades isquémicas del corazón,335,802,467,58.22942643391521,0.4177057356608479
2024,ANCASH,"Envenenamientos por, y exposición a sustancias nocivas",1,33,32,96.96969696969697,0.030303030303030304
2024,ANCASH,Epilepsia y estado de mal epileptico,27,48,21,43.75,0.5625
2024,ANCASH,Esclerosis multiple,2,2,0,0.0,1.0
2024,ANCASH,"Eventos relacionados al embarazo, parto y puerperio",4,8,4,50.0,0.5
2024,ANCASH,Exposición a la corriente eléctrica,1,3,2,66.66666666666666,0.3333333333333333
2024,ANCASH,Fiebre reumática aguda y enfermedades cardíacas reumáticas cronicas,4,5,1,20.0,0.8
2024,ANCASH,"Hemorragia gastrointestinal (hematemesis, melena y las no especificadas)",19,32,13,40.625,0.59375
2024,ANCASH,Hiperplasia de próstata,6,4,-2,-50.0,1.5
2024,ANCASH,Homicidios (agresiones infligidas por otra persona),41,85,44,51.76470588235295,0.4823529411764706
2024,ANCASH,Incidentes ocurridos al paciente durante la atencion medica y quirurgica,1,9,8,88.88888888888889,0.1111111111111111
2024,ANCASH,Infecciones especificas del periodo perinatal,9,32,23,71.875,0.28125
2024,ANCASH,Infecciones respiratorias agudas altas,2,1,-1,-100.0,2.0
2024,ANCASH,Infecciones respiratorias agudas bajas,335,847,512,60.44864226682408,0.3955135773317591
2024,ANCASH,Insuficiencia cardíaca,102,127,25,19.68503937007874,0.8031496062992126
2024,ANCASH,"Insuficiencia renal, incluye la aguda, cronica y la no especificadas",141,227,86,37.88546255506608,0.6211453744493393
2024,ANCASH,Insuficiencia respiratoria,152,154,2,1.2987012987012987,0.987012987012987
2024,ANCASH,Las demás causas externas,45,282,237,84.04255319148936,0.1595744680851064
2024,ANCASH,Lesiones de intención no determinada,107,2,-105,-5250.0,53.5
2024,ANCASH,Leucemia,19,73,54,73.97260273972603,0.2602739726027397
2024,ANCASH,"Malformaciones congénitas, deformidades y anomalías cromosomicas",28,95,67,70.52631578947368,0.29473684210526313
2024,ANCASH,Neoplasia maligna de colon y de la unión rectosigmoidea,57,120,63,52.5,0.475
2024,ANCASH,Neoplasia maligna de estómago,192,374,182,48.663101604278076,0.5133689839572193
2024,ANCASH,Neoplasia maligna de higado y vias biliares,59,156,97,62.17948717948718,0.3782051282051282
2024,ANCASH,Neoplasia maligna de la glandula tiroides y de otras glandulas endocrinas,9,29,20,68.96551724137932,0.3103448275862069
2024,ANCASH,Neoplasia maligna de la mama,15,50,35,70.0,0.3
2024,ANCASH,Neoplasia maligna de la piel,18,37,19,51.35135135135135,0.4864864864864865
2024,ANCASH,Neoplasia maligna de la próstata,99,188,89,47.340425531914896,0.526595744680851
2024,ANCASH,"Neoplasia maligna de la tráquea, los bronquios y el pulmón",52,129,77,59.68992248062015,0.40310077519379844
2024,ANCASH,"Neoplasia maligna de los huesos, cartilagos y tejido conjuntivo",13,37,24,64.86486486486487,0.35135135135135137
2024,ANCASH,"Neoplasia maligna de los órganos digestivos y del peritoneo, excepto estomago",16,44,28,63.63636363636363,0.36363636363636365
2024,ANCASH,Neoplasia maligna de los órganos genitourinarios,34,101,67,66.33663366336634,0.33663366336633666
2024,ANCASH,"Neoplasia maligna de los órganos respiratorios e intratorácicos, excepto traquea y pulmon",9,24,15,62.5,0.375
2024,ANCASH,"Neoplasia maligna de ojo, encefalo y de otras partes del sistema nervioso",27,92,65,70.65217391304348,0.29347826086956524
2024,ANCASH,Neoplasia maligna de pancreas,46,111,65,58.55855855855856,0.4144144144144144
2024,ANCASH,"Neoplasia maligna de sitios mal definidos, de comportamiento incierto y los no especificados",64,27,-37,-137.03703703703704,2.3703703703703702
2024,ANCASH,"Neoplasia maligna de tejido linfático, de otros órganos hematopoyeticos",26,96,70,72.91666666666666,0.2708333333333333
